timestamp,x,y,z,label
23.4400,-0.666349,-0.473704,1.669882,run
23.4600,-0.722171,-0.359560,1.264351,run
23.4800,-1.001340,-0.031731,0.863563,run
23.5000,-1.179707,0.183566,0.744040,run
23.5200,-0.679696,0.595250,0.320309,run
23.5400,-0.549631,0.379332,0.589954,run
23.5600,-0.195426,0.613775,0.810529,run
23.5800,0.029170,0.538752,1.385597,run
23.6000,0.555130,0.585790,1.190948,run
23.6200,0.646682,0.545748,1.520713,run
23.6400,0.992268,0.433520,1.320324,run
23.6600,0.829716,-0.065363,0.950544,run
23.6800,0.984374,-0.296596,0.434038,run
23.7000,0.763207,-0.461037,0.438778,run
23.7200,0.158735,-0.429239,0.669361,run
23.7400,-0.013012,-0.666429,0.665119,run
23.7600,-0.361611,-1.004001,1.289222,run
23.7800,-0.321273,-0.651222,1.426116,run
23.8000,-0.430222,-0.559506,1.313431,run
23.8200,-0.829560,-0.150549,1.269313,run
23.8400,-1.113842,-0.106286,1.090186,run
23.8600,-0.733683,-0.001115,0.483603,run
23.8800,-0.826599,0.455793,0.835792,run
23.9000,-0.476452,0.622730,0.458264,run
23.9200,0.252594,0.601768,0.774717,run
23.9400,0.203172,0.487244,1.317002,run
23.9600,0.471408,0.469288,1.357549,run
23.9800,0.423554,0.349169,1.144622,run
24.0000,0.788381,0.141976,1.205546,run
24.0200,0.811933,-0.152680,1.147441,run
24.0400,1.048454,-0.291279,0.820226,run
24.0600,0.617787,-0.518098,0.377616,run
24.0800,0.518242,-0.528986,0.398260,run
24.1000,0.136797,-0.772034,0.740367,run
24.1200,-0.205698,-0.969995,1.153467,run
24.1400,-0.208328,-0.520919,1.287284,run
24.1600,-0.638405,-0.405241,1.431139,run
24.1800,-0.950535,-0.199410,1.184338,run
24.2000,-0.924204,0.154879,1.059691,run
24.2200,-1.018187,0.211776,0.872280,run
24.2400,-0.378796,0.541022,0.741791,run
24.2600,-0.212176,0.609785,0.307412,run
24.2800,-0.099501,0.504138,0.920601,run
24.3000,0.485750,0.715314,1.123102,run
24.3200,0.335142,0.282030,1.181261,run
24.3400,0.978720,0.532695,1.451840,run
24.3600,0.845898,0.174794,1.250052,run
24.3800,1.105338,-0.002977,0.615123,run
24.4000,0.973444,-0.587518,0.553814,run
24.4200,0.424476,-0.492021,0.311469,run
24.4400,0.166270,-0.794054,0.744946,run
24.4600,0.039935,-0.597933,1.128932,run
24.4800,-0.209905,-0.587904,1.117164,run
24.5000,-0.541691,-0.738639,1.558601,run
24.5200,-0.611603,-0.244938,1.458304,run
24.5400,-0.740150,-0.187349,1.145568,run
24.5600,-0.818942,0.187893,1.218414,run
24.5800,-0.695088,0.148728,0.452499,run
24.6000,-0.811349,0.521884,0.336034,run
24.6200,-0.147887,0.600436,0.736109,run
24.6400,-0.022466,0.750689,0.794343,run
24.6600,0.262314,0.604300,1.268442,run
24.6800,0.565841,0.658014,1.412857,run
24.7000,0.883436,0.424464,1.698228,run
24.7200,0.382652,0.052003,1.395974,run
24.7400,0.513228,0.126242,0.875855,run
24.7600,0.487728,-0.220654,0.426816,run
24.7800,0.462489,-0.302462,0.445160,run
24.8000,0.187409,-0.349649,0.797088,run
24.8200,-0.027568,-0.818201,0.944284,run
24.8400,-0.052255,-0.810345,1.112883,run
24.8600,-0.373740,-0.587242,1.503703,run
24.8800,-0.693042,-0.418619,1.077533,run
24.9000,-0.915884,0.054990,1.509929,run
24.9200,-0.905698,0.109545,1.044348,run
24.9400,-0.693810,0.389222,0.274367,run
24.9600,-0.644803,0.565923,0.279551,run
24.9800,-0.365086,0.913391,0.637900,run
25.0000,-0.215154,0.416935,0.998307,run
25.0200,0.223520,0.526836,1.357654,run
25.0400,0.625071,0.559897,1.545916,run
25.0600,0.598816,0.248834,1.379839,run
25.0800,0.879944,0.262282,1.051243,run
25.1000,0.767423,0.091941,0.839705,run
25.1200,0.562068,-0.406753,0.373426,run
25.1400,0.394378,-0.745063,0.391970,run
25.1600,0.597807,-0.511397,0.903285,run
25.1800,0.140525,-0.720011,1.085638,run
25.2000,-0.315889,-0.811055,1.167909,run
25.2200,-0.464358,-0.704918,1.526945,run
25.2400,-0.696247,-0.216582,1.470688,run
25.2600,-1.071524,-0.015394,1.115736,run
25.2800,-1.026174,-0.149908,0.860493,run
25.3000,-0.992762,0.118980,0.809774,run
25.3200,-0.727343,0.492797,0.528078,run
25.3400,-0.256805,0.515509,0.610117,run
25.3600,0.166068,0.657298,1.046709,run
25.3800,0.027846,0.558108,1.488766,run
25.4000,0.506712,0.367549,1.555249,run
25.4200,0.894256,0.363929,1.315829,run
25.4400,1.006694,0.323345,1.287630,run
25.4600,0.639969,0.273875,0.571370,run
25.4800,0.563649,-0.344154,0.523307,run
25.5000,0.583209,-0.369566,0.664049,run
25.5200,0.111635,-0.662609,0.889094,run
25.5400,0.090143,-0.529343,1.197730,run
25.5600,-0.266753,-0.714102,1.179399,run
25.5800,-0.569026,-0.566179,1.686638,run
25.6000,-0.945228,-0.355224,1.321042,run
25.6200,-0.751474,0.051221,1.090935,run
25.6400,-0.825041,0.424803,0.483789,run
25.6600,-0.622500,0.566297,0.710646,run
25.6800,-0.390167,0.460386,0.451980,run
25.7000,-0.124494,0.589614,0.729372,run
25.7200,-0.135462,0.517599,1.151854,run
25.7400,0.329504,0.515771,1.364973,run
25.7600,0.693487,0.446370,1.525532,run
25.7800,0.836989,0.244309,1.367054,run
25.8000,0.765134,-0.031286,0.787106,run
25.8200,0.687705,-0.377571,0.666970,run
25.8400,0.890959,-0.419888,0.543309,run
25.8600,0.350388,-0.543203,0.796746,run
25.8800,0.188758,-0.805879,0.606561,run
25.9000,-0.073364,-0.835676,1.231353,run
25.9200,-0.565469,-0.870113,1.480163,run
25.9400,-0.857817,-0.381813,1.653681,run
25.9600,-0.921491,-0.234600,1.560149,run
25.9800,-0.969085,0.213385,0.988380,run
26.0000,-0.996607,0.230944,0.739876,run
26.0200,-0.537505,0.565464,0.569613,run
26.0400,-0.374230,0.622828,0.671895,run
26.0600,-0.257545,0.523709,0.835597,run
26.0800,0.538577,0.813208,1.043518,run
26.1000,0.642665,0.333742,1.384379,run
26.1200,0.738440,0.358624,1.406103,run
26.1400,0.815396,0.168113,1.215384,run
26.1600,0.737296,-0.225212,0.867603,run
26.1800,0.833459,-0.082018,0.586645,run
26.2000,0.511708,-0.205380,0.337368,run
26.2200,0.467450,-0.745203,0.457070,run
26.2400,0.215506,-0.620021,1.018330,run
26.2600,-0.057207,-0.666090,1.266007,run
26.2800,-0.607797,-0.423168,1.514992,run
26.3000,-0.619993,-0.356421,1.269187,run
26.3200,-1.018781,-0.213131,1.335586,run
26.3400,-0.813673,0.024783,0.959758,run
26.3600,-0.652228,0.301924,0.778993,run
26.3800,-0.499545,0.649204,0.552423,run
26.4000,-0.324712,0.653315,0.738715,run
26.4200,0.206891,0.535322,0.738569,run
26.4400,0.417292,0.713818,1.131201,run
26.4600,0.368538,0.736311,1.530975,run
26.4800,1.008822,0.418822,1.621053,run
26.5000,1.104034,0.001224,1.135884,run
26.5200,0.940074,-0.112268,0.899114,run
26.5400,0.733431,-0.288034,0.513071,run
26.5600,0.471800,-0.414956,0.520657,run
26.5800,0.560452,-0.543403,0.655423,run
26.6000,0.225734,-0.831709,0.800887,run
26.6200,-0.160614,-0.541937,1.315541,run
26.6400,-0.523552,-0.614213,1.495100,run
26.6600,-0.894868,-0.291249,1.595105,run
26.6800,-0.723313,-0.050498,1.422880,run
26.7000,-1.180833,0.077745,0.722854,run
26.7200,-0.966622,0.262114,0.808701,run
26.7400,-0.598605,0.520273,0.768199,run
26.7600,-0.357251,0.487125,0.397774,run
26.7800,-0.221265,0.713250,0.669048,run
26.8000,0.289557,0.724342,1.132874,run
26.8200,0.526162,0.653945,1.372374,run
26.8400,0.844626,0.296793,1.559623,run
26.8600,1.087489,0.230897,1.060791,run
26.8800,0.909827,-0.049337,0.783307,run
26.9000,0.625420,-0.355289,0.744997,run
26.9200,0.755068,-0.318092,0.493312,run
26.9400,0.667630,-0.763997,0.688996,run
26.9600,0.031554,-0.474301,0.929725,run
26.9800,-0.400469,-0.637143,1.094288,run
27.0000,-0.659844,-0.427358,1.472481,run
27.0200,-0.619198,-0.520860,1.657057,run
27.0400,-0.900767,-0.459155,1.095433,run
27.0600,-1.103868,-0.140573,0.964439,run
27.0800,-0.749609,0.402490,0.488624,run
27.1000,-0.536336,0.290067,0.428553,run
27.1200,-0.376050,0.558615,0.654914,run
27.1400,-0.048631,0.769783,0.995347,run
27.1600,0.410630,0.596369,1.381362,run
27.1800,0.588759,0.592257,1.502749,run
27.2000,0.436423,0.662701,1.315116,run
27.2200,0.760074,0.100060,1.010687,run
27.2400,1.153298,-0.189408,0.760952,run
27.2600,0.669610,-0.263937,0.794078,run
27.2800,0.640323,-0.638287,0.701611,run
27.3000,0.373847,-0.759206,0.646924,run
27.3200,0.042318,-0.664218,0.975120,run
27.3400,-0.285262,-0.383548,1.729021,run
27.3600,-0.538970,-0.682505,1.331099,run
27.3800,-0.649804,-0.603717,1.413875,run
27.4000,-0.824817,-0.103916,1.123364,run
27.4200,-0.612352,0.233284,0.768902,run
27.4400,-0.665677,0.317317,0.493798,run
27.4600,-0.643488,0.711088,0.422799,run
27.4800,-0.320874,0.810120,0.722089,run
27.5000,0.036061,0.600204,1.349628,run
27.5200,0.432923,0.301831,1.519156,run
27.5400,0.389440,0.327904,1.388653,run
27.5600,0.971844,0.304046,1.460357,run
27.5800,0.637516,0.275171,1.120386,run
27.6000,0.690665,-0.082444,0.889419,run
27.6200,0.784527,-0.166394,0.646399,run
27.6400,0.790255,-0.553142,0.527799,run
27.6600,0.418476,-0.489171,0.646069,run
27.6800,0.260259,-0.682476,1.025848,run
27.7000,-0.265036,-0.779201,1.095373,run
27.7200,-0.291046,-0.362520,1.358213,run
27.7400,-0.773498,-0.235964,1.342104,run
27.7600,-0.676447,-0.170630,1.285336,run
27.7800,-0.974106,0.224481,1.025291,run
27.8000,-0.688731,0.301867,0.580836,run
27.8200,-0.438409,0.491585,0.458070,run
27.8400,-0.003036,0.877949,0.616876,run
27.8600,-0.152527,0.506603,0.882963,run
27.8800,0.309643,0.632805,1.152591,run
27.9000,0.639282,0.074797,1.519988,run
27.9200,1.045631,0.131602,0.968832,run
27.9400,0.919233,0.184101,1.050873,run
27.9600,0.908779,0.028111,1.023615,run
27.9800,0.837239,-0.575213,0.562874,run
28.0000,0.378964,-0.568646,0.488263,run
28.0200,0.160014,-0.443746,0.703262,run
28.0400,-0.289937,-0.641080,1.178029,run
28.0600,-0.365281,-0.753303,1.312266,run
28.0800,-0.720707,-0.573777,1.394693,run
28.1000,-0.847500,-0.501416,1.422273,run
28.1200,-1.013874,0.070068,1.144699,run
28.1400,-0.642978,-0.022053,0.959869,run
28.1600,-0.752191,0.497137,0.661968,run
28.1800,-0.366364,0.585711,0.601022,run
28.2000,-0.237574,0.787154,0.625357,run
28.2200,0.151008,0.927375,1.400823,run
28.2400,0.553618,0.848787,1.471685,run
28.2600,0.806350,0.777313,1.491507,run
28.2800,0.585555,0.256488,1.396654,run
28.3000,0.774635,-0.135725,0.988719,run
28.3200,0.678168,-0.062614,0.982504,run
28.3400,0.822717,-0.627722,0.551800,run
28.3600,0.363012,-0.544309,0.418908,run
28.3800,0.349271,-0.576820,0.733352,run
28.4000,-0.037130,-0.685000,1.383459,run
28.4200,-0.698858,-0.559762,1.594621,run
28.4400,-0.718780,-0.547596,1.524662,run
28.4600,-0.970530,-0.346333,1.197697,run
28.4800,-0.925990,-0.340179,0.947247,run
28.5000,-0.772182,0.159531,0.644323,run
28.5200,-0.572815,0.669171,0.403600,run
28.5400,-0.291915,0.333123,0.426205,run
28.5600,-0.099370,0.724550,0.822180,run
28.5800,0.264932,0.661648,1.262896,run
28.6000,0.360231,0.519291,1.140928,run
28.6200,0.780280,0.329437,1.646360,run
28.6400,0.992349,0.216160,1.346094,run
28.6600,0.929601,-0.021960,0.793775,run
28.6800,1.065553,-0.318147,0.765575,run
28.7000,0.737166,-0.402748,0.541697,run
28.7200,0.590073,-0.735356,0.713719,run
28.7400,0.182400,-0.683311,0.765414,run
28.7600,-0.164332,-0.602321,0.996529,run
28.7800,-0.711348,-0.645962,1.540406,run
28.8000,-0.738319,-0.240519,1.685547,run
28.8200,-0.638315,-0.015130,1.353378,run
28.8400,-0.814887,-0.093518,0.584609,run
28.8600,-0.780087,0.133728,0.636818,run
28.8800,-1.051638,0.594241,0.474507,run
28.9000,-0.522191,0.440176,0.455945,run
28.9200,-0.262238,0.546400,0.639524,run
28.9400,0.148268,0.635178,1.324594,run
28.9600,0.209932,0.528823,1.313218,run
28.9800,0.758797,0.424644,1.613169,run
29.0000,1.131678,0.216472,1.373392,run
29.0200,0.786916,-0.045408,0.966065,run
29.0400,1.153399,-0.436779,0.628567,run
29.0600,0.666679,-0.585882,0.554800,run
29.0800,0.415748,-0.603766,0.483504,run
29.1000,0.222988,-0.834048,0.819833,run
29.1200,-0.074740,-0.472486,1.106023,run
29.1400,-0.398328,-0.599070,1.614219,run
29.1600,-0.704691,-0.163975,1.709153,run
29.1800,-1.008656,-0.248531,1.160622,run
29.2000,-0.910346,-0.228635,0.686281,run
29.2200,-0.670747,0.333145,0.744266,run
29.2400,-0.783980,0.327893,0.471321,run
29.2600,-0.185978,0.640895,0.634304,run
29.2800,0.086341,0.753417,0.927440,run
29.3000,0.287930,0.649405,1.476885,run
29.3200,0.494888,0.468395,1.569405,run
29.3400,0.876706,0.333538,1.580093,run
29.3600,1.030324,-0.320170,0.993110,run
29.3800,0.956596,-0.201079,1.165453,run
29.4000,0.862954,-0.313286,0.624008,run
29.4200,0.575403,-0.594358,0.518314,run
29.4400,0.523376,-0.869135,0.658992,run
29.4600,0.000352,-0.685098,0.812119,run
29.4800,-0.224081,-0.834245,1.259544,run
29.5000,-0.568052,-0.816101,1.538269,run
29.5200,-1.169315,-0.446166,1.238951,run
29.5400,-0.835917,-0.215957,1.352334,run
29.5600,-0.924566,0.047054,1.055955,run
29.5800,-0.874180,0.309415,0.813155,run
29.6000,-0.516807,0.807711,0.569846,run
29.6200,-0.431683,0.805270,0.778196,run
29.6400,-0.086188,0.780132,0.937456,run
29.6600,0.342048,0.673297,1.264148,run
29.6800,0.800454,0.624227,1.283112,run
29.7000,0.791157,0.330204,1.499366,run
29.7200,0.915530,0.203342,0.952427,run
29.7400,0.656229,0.113635,0.859528,run
29.7600,0.994777,-0.250352,0.504737,run
29.7800,0.346132,-0.445367,0.580789,run
29.8000,0.593989,-0.681221,0.669146,run
29.8200,-0.248593,-0.790809,1.011770,run
29.8400,-0.341469,-0.794062,1.516628,run
29.8600,-0.324520,-0.705146,1.503473,run
29.8800,-0.836048,-0.137385,1.476764,run
29.9000,-0.794466,-0.271422,1.383187,run
29.9200,-0.932860,0.393284,1.003397,run
29.9400,-0.880809,0.423947,0.607750,run
29.9600,-0.615545,0.646191,0.502836,run
29.9800,-0.305959,0.562382,0.564811,run
30.0000,0.003830,0.008934,1.053794,sit
30.0200,-0.067729,0.005624,1.079694,sit
30.0400,-0.033902,-0.052173,0.953671,sit
30.0600,0.039573,-0.063308,1.000975,sit
30.0800,-0.033460,-0.028774,0.984685,sit
30.1000,-0.018728,-0.018378,0.997302,sit
30.1200,0.013447,-0.022676,1.023530,sit
30.1400,-0.023980,-0.022705,1.002093,sit
30.1600,-0.085811,-0.041048,0.966601,sit
30.1800,-0.051140,-0.011578,0.963338,sit
30.2000,-0.045560,0.050800,1.104123,sit
30.2200,0.049697,0.014905,1.056199,sit
30.2400,0.015709,-0.013034,1.005576,sit
30.2600,-0.016793,-0.110241,0.957931,sit
30.2800,-0.041450,0.024180,0.975949,sit
30.3000,-0.089988,-0.001429,1.014334,sit
30.3200,0.038465,0.018215,1.119530,sit
30.3400,-0.043370,0.065858,1.046051,sit
30.3600,-0.031769,-0.006405,0.962693,sit
30.3800,-0.006196,-0.022153,0.977756,sit
30.4000,-0.000262,-0.051790,1.056227,sit
30.4200,0.043906,-0.034764,1.043134,sit
30.4400,-0.052570,-0.089201,1.015745,sit
30.4600,0.027327,-0.036967,1.026310,sit
30.4800,0.098024,0.150619,0.956353,sit
30.5000,0.016333,-0.061428,1.141574,sit
30.5200,-0.021792,0.043000,1.004723,sit
30.5400,-0.052853,-0.010342,0.932318,sit
30.5600,-0.031997,-0.013406,1.011247,sit
30.5800,-0.113586,-0.003280,1.127650,sit
30.6000,-0.047587,0.016293,0.978842,sit
30.6200,-0.141111,-0.049771,0.965826,sit
30.6400,0.042349,-0.001754,0.988985,sit
30.6600,0.033661,0.006457,0.991753,sit
30.6800,0.033411,-0.068812,0.989688,sit
30.7000,0.062666,-0.107006,0.960467,sit
30.7200,0.007816,0.011456,0.983184,sit
30.7400,0.021496,-0.044327,1.048972,sit
30.7600,0.009735,0.090759,1.042330,sit
30.7800,0.027580,0.070805,0.959838,sit
30.8000,-0.014661,-0.087510,1.043524,sit
30.8200,0.082708,-0.024274,0.939143,sit
30.8400,0.056242,-0.036865,0.974779,sit
30.8600,0.076975,-0.017937,0.990678,sit
30.8800,0.080593,0.029544,0.946798,sit
30.9000,0.075265,-0.087068,1.050374,sit
30.9200,0.024509,-0.026170,0.961055,sit
30.9400,-0.055620,0.086450,1.006222,sit
30.9600,-0.031531,0.028696,1.060231,sit
30.9800,0.015942,0.034849,1.047701,sit
31.0000,0.002938,0.015830,0.994231,sit
31.0200,-0.049617,-0.063351,1.022531,sit
31.0400,-0.035420,-0.001053,0.987614,sit
31.0600,0.048514,0.013998,1.015324,sit
31.0800,-0.014326,-0.006900,0.983005,sit
31.1000,0.012480,-0.086205,0.999012,sit
31.1200,0.018378,0.019663,0.946125,sit
31.1400,-0.021055,-0.019039,0.973001,sit
31.1600,-0.060843,-0.054322,1.000455,sit
31.1800,0.019274,0.007400,0.956426,sit
31.2000,0.019249,-0.009940,0.975224,sit
31.2200,-0.046264,-0.025468,1.035849,sit
31.2400,-0.009199,-0.006157,0.949949,sit
31.2600,0.139521,-0.113247,0.898604,sit
31.2800,-0.026242,0.009971,1.088677,sit
31.3000,0.025689,0.015041,1.045982,sit
31.3200,0.004754,-0.097755,1.012742,sit
31.3400,0.010865,0.108483,0.963952,sit
31.3600,0.062869,-0.068009,1.076639,sit
31.3800,0.006630,0.041849,1.035191,sit
31.4000,0.033890,0.004877,0.967201,sit
31.4200,-0.007985,-0.038272,0.994365,sit
31.4400,-0.080443,0.008612,1.048864,sit
31.4600,0.060095,0.065691,1.007624,sit
31.4800,-0.007708,-0.012762,1.019618,sit
31.5000,0.035855,0.016907,0.932729,sit
31.5200,0.068903,0.023874,1.049534,sit
31.5400,0.002596,-0.013050,1.096877,sit
31.5600,-0.053492,-0.084407,1.099790,sit
31.5800,0.012020,-0.021418,0.970748,sit
31.6000,-0.100304,0.093364,1.035282,sit
31.6200,0.025500,0.041234,0.954267,sit
31.6400,0.022920,0.054286,0.889754,sit
31.6600,0.029798,0.037354,1.005074,sit
31.6800,-0.044278,-0.008278,0.977091,sit
31.7000,0.018142,-0.026605,1.038221,sit
31.7200,-0.025917,-0.025992,1.058427,sit
31.7400,-0.008037,0.026581,0.935129,sit
31.7600,0.076044,-0.072609,1.004847,sit
31.7800,-0.011227,-0.038153,0.986281,sit
31.8000,0.061756,0.086947,0.988168,sit
31.8200,-0.017873,-0.093897,1.085756,sit
31.8400,-0.053304,-0.045496,1.005241,sit
31.8600,0.036703,0.076163,1.108730,sit
31.8800,0.037692,-0.024008,0.967160,sit
31.9000,-0.008925,0.040222,1.047745,sit
31.9200,0.030846,-0.094722,0.971692,sit
31.9400,0.072834,-0.026654,0.995983,sit
31.9600,0.136340,-0.003697,1.071172,sit
31.9800,0.091936,0.037909,0.978255,sit
32.0000,-0.114001,-0.042947,1.032166,sit
32.0200,0.029598,0.058614,0.944707,sit
32.0400,0.009972,-0.102505,0.955860,sit
32.0600,0.026465,-0.109112,1.040835,sit
32.0800,0.091532,-0.071804,0.987056,sit
32.1000,0.085924,0.025032,1.019867,sit
32.1200,0.005375,-0.068590,0.993158,sit
32.1400,0.064333,0.004349,1.036085,sit
32.1600,-0.018087,-0.043572,0.978439,sit
32.1800,-0.052652,-0.068115,0.999005,sit
32.2000,-0.011439,-0.047020,1.034803,sit
32.2200,-0.046579,0.021279,1.024919,sit
32.2400,0.083298,0.017103,1.039480,sit
32.2600,0.003735,-0.070359,1.042786,sit
32.2800,0.083969,-0.006214,1.104689,sit
32.3000,0.046193,0.100049,0.990941,sit
32.3200,-0.044234,0.002799,0.963688,sit
32.3400,0.009923,-0.012082,1.008226,sit
32.3600,-0.004502,-0.048713,0.973530,sit
32.3800,0.063456,-0.003175,0.932959,sit
32.4000,-0.100840,-0.016121,1.013940,sit
32.4200,-0.059011,-0.089366,1.028041,sit
32.4400,0.159706,0.043600,0.950169,sit
32.4600,-0.005883,-0.005942,0.936411,sit
32.4800,-0.070207,-0.007138,1.039508,sit
32.5000,0.012644,-0.034165,1.025471,sit
32.5200,0.026063,-0.049134,0.939109,sit
32.5400,0.032259,0.056811,1.020271,sit
32.5600,0.058962,0.073350,0.923583,sit
32.5800,0.023931,0.065798,1.056679,sit
32.6000,0.071361,-0.029379,1.034086,sit
32.6200,0.038814,-0.029909,1.009534,sit
32.6400,-0.066586,-0.042442,1.016378,sit
32.6600,0.052571,-0.000040,1.076705,sit
32.6800,0.074466,-0.049142,0.994931,sit
32.7000,-0.025172,0.041163,1.035908,sit
32.7200,-0.039685,0.046204,0.933967,sit
32.7400,0.058892,-0.121959,0.991044,sit
32.7600,-0.035396,0.033796,1.012628,sit
32.7800,-0.109577,-0.067270,0.970643,sit
32.8000,0.059189,0.081563,1.034100,sit
32.8200,0.071147,-0.037655,1.020830,sit
32.8400,0.006349,-0.053990,0.982480,sit
32.8600,-0.017842,0.022804,1.024770,sit
32.8800,-0.027422,-0.026594,0.904969,sit
32.9000,0.025266,-0.005171,0.998550,sit
32.9200,0.027290,-0.024769,0.951808,sit
32.9400,-0.030102,-0.017183,1.010882,sit
32.9600,-0.030292,-0.022038,0.933520,sit
32.9800,-0.020379,-0.087353,0.966962,sit
33.0000,0.026998,0.008570,0.992190,sit
33.0200,-0.011228,0.045014,0.941078,sit
33.0400,0.022112,-0.035823,1.013912,sit
33.0600,-0.007604,-0.027161,1.015616,sit
33.0800,-0.032311,-0.060647,0.975849,sit
33.1000,-0.062735,0.007258,0.969605,sit
33.1200,-0.063194,0.018214,1.020091,sit
33.1400,-0.009227,-0.014614,1.045665,sit
33.1600,-0.013558,0.012903,0.943250,sit
33.1800,0.027879,-0.007147,1.025912,sit
33.2000,-0.013656,-0.037649,0.939899,sit
33.2200,-0.010315,-0.022970,0.935140,sit
33.2400,0.062545,0.051281,0.898269,sit
33.2600,-0.106949,-0.075980,1.007827,sit
33.2800,0.133985,-0.059092,0.984138,sit
33.3000,0.066646,-0.024766,1.055794,sit
33.3200,0.046707,-0.001461,1.044103,sit
33.3400,0.046796,-0.070144,0.991270,sit
33.3600,-0.031456,0.001483,0.939314,sit
33.3800,-0.049823,0.002789,0.999634,sit
33.4000,0.069279,0.010521,1.071618,sit
33.4200,0.065518,0.056892,0.823259,sit
33.4400,-0.038650,0.023173,0.933841,sit
33.4600,-0.026394,0.033429,1.002377,sit
33.4800,-0.017444,0.086623,0.978894,sit
33.5000,0.055566,-0.002484,1.004958,sit
33.5200,-0.017927,-0.042030,0.988919,sit
33.5400,-0.068284,0.030557,1.005654,sit
33.5600,-0.022005,0.039721,0.947889,sit
33.5800,-0.098381,0.021072,0.931128,sit
33.6000,-0.069765,0.008148,1.048315,sit
33.6200,-0.038928,-0.044610,1.075313,sit
33.6400,-0.070625,0.042397,1.021493,sit
33.6600,-0.036287,-0.006820,0.957002,sit
33.6800,-0.033306,-0.007639,0.964654,sit
33.7000,-0.082379,0.035618,0.969784,sit
33.7200,0.039830,-0.007698,1.140639,sit
33.7400,0.027904,-0.067317,0.931392,sit
33.7600,-0.044819,-0.021429,0.917371,sit
33.7800,-0.056301,0.000756,0.921847,sit
33.8000,-0.004998,0.011650,0.949756,sit
33.8200,0.030198,0.004253,1.054667,sit
33.8400,0.033235,-0.010631,0.992124,sit
33.8600,0.023091,0.018888,0.915360,sit
33.8800,0.046327,-0.028048,1.056702,sit
33.9000,0.008957,-0.032479,0.999989,sit
33.9200,0.072024,-0.037479,0.914521,sit
33.9400,-0.012784,0.062969,1.079408,sit
33.9600,0.051637,-0.106013,0.988144,sit
33.9800,-0.023904,-0.008823,0.945253,sit
34.0000,-0.013751,-0.059205,1.116005,sit
34.0200,0.002996,-0.025876,0.938024,sit
34.0400,0.047894,0.029174,1.058099,sit
34.0600,0.017331,-0.023424,0.963605,sit
34.0800,-0.038218,-0.020254,1.034265,sit
34.1000,-0.027581,0.014213,1.037647,sit
34.1200,-0.022704,0.048924,1.021014,sit
34.1400,0.019158,-0.001297,1.008671,sit
34.1600,-0.043021,-0.041924,1.012513,sit
34.1800,0.044719,-0.011524,1.025107,sit
34.2000,-0.011544,-0.039141,1.000625,sit
34.2200,0.019213,-0.034438,0.970301,sit
34.2400,-0.024758,0.009152,0.926249,sit
34.2600,0.013716,0.013079,1.010268,sit
34.2800,-0.028109,0.013998,0.944836,sit
34.3000,-0.038061,0.039952,0.933569,sit
34.3200,-0.032226,-0.028888,1.032480,sit
34.3400,-0.072005,-0.029449,0.945731,sit
34.3600,0.082805,-0.013819,0.974032,sit
34.3800,0.005685,0.043201,0.896352,sit
34.4000,-0.054046,0.010918,0.968509,sit
34.4200,-0.072121,-0.035447,1.007831,sit
34.4400,0.016284,0.098004,0.918041,sit
34.4600,-0.074054,-0.060390,1.048646,sit
34.4800,-0.044797,-0.075944,1.040618,sit
34.5000,-0.037004,0.055765,1.010734,sit
34.5200,-0.033093,0.044691,1.040794,sit
34.5400,0.075098,-0.020681,0.984074,sit
34.5600,0.073605,0.055577,1.012858,sit
34.5800,-0.042501,-0.052363,0.928449,sit
34.6000,-0.049538,-0.010339,0.940410,sit
34.6200,0.036034,-0.128928,0.959938,sit
34.6400,-0.034010,0.030436,1.026133,sit
34.6600,-0.061538,0.011437,0.947779,sit
34.6800,0.014572,-0.060990,1.006404,sit
34.7000,0.073428,0.102010,1.054335,sit
34.7200,-0.051579,-0.025950,0.953340,sit
34.7400,-0.030509,-0.087391,0.968483,sit
34.7600,0.055889,0.111718,1.021734,sit
34.7800,0.010162,0.033650,0.920972,sit
34.8000,-0.042288,0.040259,0.988347,sit
34.8200,-0.018404,0.042711,0.904663,sit
34.8400,0.058362,-0.040605,1.028167,sit
34.8600,0.000033,0.036423,1.049617,sit
34.8800,-0.050597,0.041867,1.025323,sit
34.9000,0.071272,-0.026406,1.059378,sit
34.9200,0.036433,-0.022105,1.050057,sit
34.9400,-0.018616,0.045660,0.994982,sit
34.9600,0.005406,0.003397,1.050699,sit
34.9800,-0.004336,0.029035,1.029983,sit
35.0000,-0.042962,0.046200,1.073647,sit
35.0200,0.025540,0.020288,0.957410,sit
35.0400,0.064466,-0.076693,1.007207,sit
35.0600,0.077493,-0.034450,1.026977,sit
35.0800,-0.036316,0.032924,0.929248,sit
35.1000,-0.020613,-0.031889,1.005077,sit
35.1200,-0.085061,0.075377,1.015503,sit
35.1400,-0.024442,0.074451,0.998810,sit
35.1600,0.012825,0.014414,1.079541,sit
35.1800,0.007876,-0.053386,1.004471,sit
35.2000,0.020992,-0.001292,0.967518,sit
35.2200,-0.040410,-0.084847,1.024057,sit
35.2400,-0.041725,-0.032126,1.025476,sit
35.2600,0.053961,-0.051779,0.982435,sit
35.2800,-0.019697,0.025293,0.948000,sit
35.3000,-0.040113,0.021002,0.969838,sit
35.3200,-0.051429,-0.000559,0.954183,sit
